wdzjPlatId,isBroken,amount,avgBidMoney,avgBorrowMoney,bidderNum,borrowerNum,currentLeverageAmount,fullloanTime,incomeRate,loanPeriod,stayStillOfTotal,top10DueInProportion,top10StayStillProportion,totalLoanNum
396,1,6660,3.85,7.18,1732,928,6.85,531.84,10.14,7.36,34238.43,13.83,13.85,276
396,1,8640.29,3.23,6.84,2673,1264,6.94,387.41,10,9.41,34679.71,13.76,16.41,465
396,1,5953.42,4.27,6.23,1395,956,6.66,667.73,9.47,7.62,33322.12,12.9,18.11,321
427,1,3333.5,6.27,28.01,532,119,1.26,45.36,11.15,5.89,12630.73,10.93,8.83,247
427,1,4252.8,5.75,36.66,739,116,1.39,55.81,10.56,4.59,13859.34,10.07,10.86,273
427,1,3753,6.96,34.12,539,110,1.41,67.01,10.88,5.09,14123.2,9.39,7.91,231
427,1,3198.2,7,24.23,457,132,1.45,47.51,11.31,5.96,14473.83,9.85,7.63,222
427,1,3415,5.77,16.99,592,201,1.44,151.1,11.72,6.78,14371.5,9.19,8.35,207
427,1,1239,7.12,21.36,174,58,1.29,164.75,11.5,5.99,12920.67,10.64,7.74,58
427,1,945.5,2.8,4.82,338,196,1.19,80.74,11.36,5.65,11919.22,12.38,8.39,196
427,1,1011,4.2,2.12,241,478,1.07,56.91,12,7.16,10673.35,14.28,9.37,478
427,1,784.1,3.73,1.97,210,399,0.98,135.85,11.82,6.53,9775.42,13.87,10.23,399
427,1,545.3,3.12,1.42,175,384,0.89,98.72,11.63,5.76,8907.74,15.16,11.23,384
430,1,10099.43,2.5,29.36,4032,344,6.77,234.4,8.38,6.39,67738.76,7.81,29.61,793
430,1,14279.75,3.32,43.54,4303,328,6.57,228.06,8.01,6.21,65689.26,7.14,31.09,732
430,1,18281.31,3.25,55.4,5618,330,7.07,255.22,8.42,6.36,70680,6.79,29.86,1063
430,1,13783.31,2.25,42.28,6132,326,7.62,236.72,8.84,6.41,76172.37,6.04,28.81,1135
435,1,6717.25,1.8,9.86,3739,681,16.01,893.69,12.23,9.28,35564.8,10.38,1.6,685
435,1,5305.51,1.64,9.37,3227,566,16.09,838.32,12.56,10.36,35753.14,11.43,1.79,570
435,1,5563.48,1.81,9.17,3070,607,16.82,983.36,12.79,11.41,37381.2,12.4,1.69,608
435,1,5668.55,1.78,9.26,3176,612,17.25,1084.31,12.43,10.37,38320.02,12.41,1.54,650
435,1,5261.46,1.81,8.68,2901,606,15.58,784.13,12.54,10.7,34616.04,12.15,1.45,666
435,1,3025.72,1.46,9.14,2076,331,14.84,752.01,11.76,8.87,32984.67,12.03,1.47,363
435,1,7024.64,2,8.76,3514,802,15.28,254.82,11.96,10.23,33961.8,11.04,1.62,865
435,1,5433.53,1.64,8.05,3305,675,15.29,311.52,11.83,9.35,33985.35,11.25,1.61,690
435,1,3730.5,1.44,9.92,2588,376,14.73,528.46,11.33,8.51,32738.06,10.81,1.6,380
435,1,2777.53,1.18,10.21,2346,272,13.68,785.93,10.64,4.79,30395.35,10.92,1.73,279
435,1,2084.81,1.68,7.34,1242,284,12.5,1189.17,10.52,3.89,27785.18,12.51,1.68,286
435,1,1063.94,1.76,0.51,603,2072,11.29,119.31,10.65,3.9,25088.24,12.11,1.78,2073
