wdzjPlatId,platName,isBroken,amount,avgBidMoney,avgBorrowMoney,bidderNum,borrowerNum,currentLeverageAmount,fullloanTime,netInflowOfThirty,incomeRate,loanPeriod,stayStillOfTotal,top10DueInProportion,top10StayStillProportion,totalLoanNum
1516,丰汇金融,0,6815.09,5.73,6815.09,1189,1,4.88,42.52,151.58,10.66,7.09,48813.75,11.07,100,231
1516,丰汇金融,0,7320.34,6.85,7320.34,1069,1,4.57,41.6,-3.28,10.33,5.81,45692.6,11.17,100,325
1523,红顶金融,0,1044.8,6.11,54.99,171,19,0.93,2353.36,46.82,11.15,9.56,9314.53,37.68,88.53,66
1523,红顶金融,0,875.2,6.68,43.76,131,20,0.92,2742.34,-48.46,9.51,7.02,9189.76,37.98,87.87,56
1523,红顶金融,0,1025.7,6.88,60.34,149,17,0.9,2341.37,15.46,9.97,8.74,9010.93,40.48,88.35,65
1523,红顶金融,0,1052.1,7.57,52.61,139,20,0.89,3187.45,-7.7,9.98,8.83,8854.14,40.61,87.48,56
1523,红顶金融,0,754.8,4.87,41.93,155,18,0.84,3014.19,37.8,9.77,8.18,8392.88,40.47,89.68,57
1523,红顶金融,0,1209.1,7.85,100.76,154,12,0.89,2017.45,327.4,10.48,10.74,8899.99,42.45,89.81,59
1523,红顶金融,0,810.1,3.93,54.01,206,15,0.85,2367.88,42.66,10.2,9.64,8492.75,40.27,85.89,64
1523,红顶金融,0,820.6,4.39,54.71,187,15,0.84,2089.42,-20,10.13,9.48,8447.04,37.61,83.7,61
1523,红顶金融,0,1123.9,5.71,74.93,197,15,0.83,1938.09,-94,10.28,9.78,8278.8,37.34,82.81,65
1523,红顶金融,0,1265.3,6.8,70.29,186,18,0.86,3047.66,-10.3,10.33,10.27,8578.89,40.62,82.75,51
1523,红顶金融,0,581.8,2.89,64.64,201,9,0.85,4564.9,-50,9.85,8.48,8459.69,41.22,86.25,32
1523,红顶金融,0,640.8,3.77,49.29,170,13,0.84,4661.7,46,10.09,9.07,8448.7,43.24,88.34,33
1523,红顶金融,0,429.2,2.63,30.66,163,14,0.79,4192.9,-72,9.66,7.72,7911.59,42.23,89.11,29
1523,红顶金融,0,584.1,3.42,53.1,171,11,0.79,4861.2,8,10.03,9.07,7931.5,42.78,89.85,31
1523,红顶金融,0,756,4.18,68.73,181,11,0.78,3286.1,33.5,9.9,8.45,7750.29,42.38,89.12,41
1523,红顶金融,0,946.5,5.88,94.65,161,10,0.78,2793.8,20,10.37,10.34,7800.7,44.05,90.21,38
1523,红顶金融,0,717,4.03,71.7,178,10,0.79,4173.2,-29.5,9.99,8.81,7885.19,45.12,89.69,38
1523,红顶金融,0,1355.32,7.57,96.81,179,14,0.79,2324,-300,10.32,10.21,7924.01,45.66,89.7,58
1527,百金贷,0,21174.85,3.48,14.5,6084,1460,8.71,219.37,734.81,9.65,2.54,43530.88,5.93,6.68,1558
1527,百金贷,0,22441.02,4.45,13.44,5047,1670,9.45,214.12,323.87,10.05,3.53,47253.17,6.15,1,1761
1527,百金贷,0,21550.64,4.26,13.02,5062,1655,10.64,201.39,962.13,10.1,3.63,53180.69,8.17,0.7,1835
1527,百金贷,0,21941.7,3.03,14.23,7241,1542,4.99,221.6,625.64,9.77,2.8,57733.68,8.17,0.51,1707
1530,金融圈,1,27950.92,2.97,27950.92,9424,1,12.07,1622.34,-222.41,8.74,5.75,241495.91,5.26,100,150
1530,金融圈,1,32596.1,3.32,32596.1,9805,1,12.2,1522.11,1003.4,8.92,6.39,243907.78,5.53,100,179
1542,融之家,0,1103,4.52,157.57,244,7,0.55,292.71,33.19,12.6,2.09,1646.38,52.53,100,104
1542,融之家,0,805.94,6.5,40.3,124,20,0.61,194.84,41.01,11.43,2.35,1836.57,50.5,97.67,87
1552,梦想盈行,0,2852.25,9.51,167.78,300,17,1.62,284.45,11.37,9.04,2.85,8113.82,33.82,32.2,113
1552,梦想盈行,0,2657.3,8.33,139.86,319,19,1.47,452.54,40.84,9.1,3.07,7367.99,33.91,29.6,100
1552,梦想盈行,0,2341.7,7.21,180.13,325,13,1.54,411.26,40.03,9.52,2.82,7703.16,32.51,31.28,116
1552,梦想盈行,0,1960.4,6.45,245.05,304,8,1.46,443.61,-35.01,9.21,1.62,7298.68,32.96,33.2,103
1552,梦想盈行,0,2828.6,9.75,217.58,290,13,1.46,649.63,60.6,9.23,2.22,7315.55,30.23,36.62,141
1552,梦想盈行,0,2220.6,8.1,201.87,274,11,1.45,298.47,70.01,9.16,1.86,7252.45,30.05,33.38,97
1552,梦想盈行,0,3697.8,11.63,115.56,318,32,1.62,161.81,-122.9,9.39,3.46,8087.71,30.13,32.74,139
1552,梦想盈行,0,3183.7,10.04,102.7,317,31,1.51,662.15,-59.8,9.29,2.81,7573.57,31.07,31.07,116
1552,梦想盈行,0,1141.2,5.16,95.1,221,12,1.28,827.26,10.3,9.35,3.26,6401.06,35.04,24.88,42
1552,梦想盈行,0,900,4.92,81.82,183,11,1.13,327.34,0,9.57,5.1,5654.88,35.91,20.34,19
1552,梦想盈行,0,1255,5.98,83.67,210,15,1.18,1283.87,50,9.4,4.31,5894.87,36.82,17.81,29
1552,梦想盈行,0,890,5.27,68.46,169,13,1.16,4218.87,100,9.4,4.27,5804.85,37.83,17.23,19
1552,梦想盈行,0,1360,6.77,75.56,201,18,1.16,2886.62,-50,9.49,4.88,5814.85,37.1,18.06,32
1552,梦想盈行,0,1600,7.55,84.21,212,19,1.07,2409.56,0,9.32,3.97,5364.87,38.88,19.57,35
1552,梦想盈行,0,1115,5.93,79.64,188,14,1.06,3854.17,0,9.26,3.4,5309.86,37.27,18.83,23
1552,梦想盈行,0,1570,7.77,82.63,202,19,1.05,3012.03,0,9.34,3.48,5269.86,38,18.98,35
1552,梦想盈行,0,1350,7.54,84.38,179,16,1.05,1529.7,-50,9.25,3.67,5269.86,38.1,19.92,30
1552,梦想盈行,0,1070,6.48,82.31,165,13,1.1,222.3,20,9.27,3.67,5489.86,39.2,19.13,25
1577,紫金所,0,10545.05,5.48,9.84,1925,1072,82.91,17.26,-32.21,10.95,20.38,82907.57,8.5,4.42,1072
1577,紫金所,0,8659.5,4.38,10.05,1976,862,85.45,0.01,263.25,11,20.48,85448.98,8.58,3.55,862
1577,紫金所,0,6779.45,3.37,10.16,2011,667,79.92,0.27,-5091.93,11,20.03,79916.93,8.64,2.94,667
1577,紫金所,0,13060.95,6.07,10.36,2153,1261,86.37,0.01,-246.98,11,20.49,86366.81,8.53,2.29,1261
1577,紫金所,0,12037.02,5.39,9.32,2233,1292,91.79,6.42,694.43,11,19.53,91787.03,9.22,1.87,1292
1577,紫金所,0,3719.95,1.73,9.35,2155,398,89.07,4.75,-287.7,11,19.16,89073.57,9.29,1.68,398
1577,紫金所,0,7606.61,3.22,9,2363,845,88.58,2.32,298.49,11,18.91,88576.02,9.41,1.33,845
1577,紫金所,0,12801.71,5.35,9.91,2392,1292,94.26,3.01,415.57,11,18.98,94260.94,9.51,0.98,1292
1577,紫金所,0,11537.1,4.83,10.2,2391,1131,97.55,4.73,33.59,11,18.97,97553.62,9.75,0.67,1131
1577,紫金所,0,10538.7,4.33,10.41,2436,1012,99.98,12.97,970.92,11,19.07,99976.46,10.08,0.38,1012
1577,紫金所,0,4335.42,1.82,11.29,2380,384,95.3,5.69,-89.49,11,20.03,95301.21,10.02,0.22,384
1577,紫金所,0,133.91,0.29,12.17,466,11,86.98,0,-295.38,11,20.87,86978.13,10.09,0.22,11
1577,紫金所,0,161.48,0.69,8.5,233,19,79.21,0,-441.21,10.87,19.93,79213.01,10.18,0.23,19
1577,紫金所,0,3585.06,1.75,8.9,2051,403,74.68,0,-38.84,10.45,18.55,74677.46,9.84,0.28,404
1577,紫金所,0,3421.8,1.74,10.63,1966,322,70.73,0.5,398.54,10.39,19.29,70733.04,9.79,0.32,322
1577,紫金所,0,415.7,0.47,8.66,892,48,63.49,0,-249.69,10.41,19.32,63491.98,9.75,0.34,48
1577,紫金所,0,1695.25,1.06,9.69,1599,175,58.24,0,-196.54,10.38,19.32,58238.09,9.54,0.39,175
1577,紫金所,0,524.6,4.34,8.6,121,61,53.07,0,-184.77,10.53,19,53066.24,9.54,0.42,61
1585,秒贷金融,0,2893.21,0.99,241.1,2934,12,1.8,959.51,73.71,7.8,2.63,8976.11,16.54,96.11,105
1585,秒贷金融,0,3712.97,1.82,285.61,2036,13,1.99,695.72,165.25,7.82,2.87,9950.59,16.55,96.68,137
1585,秒贷金融,0,3662.71,2.68,332.97,1369,11,1.94,847.69,-19.27,7.99,3.5,9712.09,16.72,96.28,116
1585,秒贷金融,0,3688.83,2.79,335.35,1324,11,1.96,893.26,-331,7.96,3.37,9808.67,16.67,97.3,124
1585,秒贷金融,0,3642.12,2,260.15,1817,14,2.03,616.86,41,7.84,2.83,10141.35,15.79,96.77,134
1585,秒贷金融,0,4691,1.29,312.73,3629,15,2.23,174.31,401,8,3.16,11132.86,18.85,96.26,169
1585,秒贷金融,0,3946.5,2.47,328.88,1601,12,2.18,915.33,25,8.14,3.98,10892.37,15.02,96.85,126
1585,秒贷金融,0,3135.5,3.11,261.29,1007,12,2.23,1224.29,135,7.93,3.3,11159.92,15.42,97.17,95
1585,秒贷金融,0,3027,2.92,232.85,1038,13,2.15,744.27,43,7.94,3.27,10753.44,14.92,97.69,103
1585,秒贷金融,0,3522.58,3.02,293.55,1166,12,2.25,794.27,-9,8.68,3.27,11273.44,15.09,97.46,121
1585,秒贷金融,0,2828.5,2.9,314.28,975,9,2.2,1034.33,13,7.72,2.48,10991.48,15.26,97.84,100
1585,秒贷金融,0,2165.2,2.82,180.43,768,12,1.96,885.82,0,7.8,2.8,9780.67,15.3,97.55,90
1585,秒贷金融,0,2157.67,3.33,32.69,648,66,1.81,228.23,137,7.87,3.1,9062.74,16.5,82.83,101
1585,秒贷金融,0,1779.96,3.52,20.7,506,86,1.67,74.39,20.68,8.27,4.52,8327.9,15.21,69.58,92
1585,秒贷金融,0,1760.8,3.76,21.74,468,81,1.59,14.97,20,8.55,4.8,7963.41,14.49,54.82,88
1585,秒贷金融,0,426.41,2.44,15.23,175,28,1.5,34.37,-47,8.87,6.49,7524.56,13.54,48.91,30
1613,人人融,0,3393,40.88,61.69,83,55,3.56,548.44,-22,9,7.11,10668.87,73.03,24.41,98
1613,人人融,0,4116,55.62,57.17,74,72,4.98,606.99,374,8.94,6.75,14929.89,72.16,17.72,121
1613,人人融,0,3824,48.41,78.04,79,49,5.4,67.46,102,9.2,8.28,16192.9,72.71,14.82,105
1613,人人融,0,2540,48.85,76.97,52,33,5.73,54.3,-96,9.09,7.63,17189.93,71.94,14,72
1614,58车贷,1,7797.82,2.69,14.15,2899,551,20.47,246.31,48.31,12.52,3.85,20470.71,10.46,33.48,953
1614,58车贷,1,7790.81,2.66,14.17,2934,550,23.78,308.1,298.93,12.36,3.05,23778.89,9.63,28.07,924
1614,58车贷,1,10159.45,2.88,13.75,3524,739,29.38,144.64,251.72,12.55,3.65,29375.22,7.72,24.97,1170
1614,58车贷,1,11417.6,3.18,13.2,3592,865,6.57,70.01,145.41,12.28,3.94,32853.57,5.72,11.2,1299
1616,诚投在线,0,1500,6.73,187.5,223,8,1.61,4886.73,99.5,13.3,4.47,8069.13,31.84,73.49,16
1619,倍多金,0,1522,7.73,27.67,197,55,2.11,929.5,20,9.62,8.6,10530.76,19.37,9.5,55
1619,倍多金,0,960,7.06,48,136,20,2.11,414.1,0,9.64,8.81,10551.09,19.97,9.48,20
1623,中融投,1,11193.2,3.08,46.44,3633,241,8.16,820.6,528.76,11.24,5.46,45332.1,8.41,2.45,241
1623,中融投,1,11780.08,2.72,34.96,4323,337,8.1,631.97,133.12,11.01,4.9,44973.24,8.46,2.48,339
1623,中融投,1,8899.5,2.46,41.01,3625,217,8.13,1201.7,199.17,10.94,4.95,45143.48,8.34,2.63,218
1623,中融投,1,10032.39,2.69,51.98,3728,193,8.3,1336.72,258.81,11.03,4.64,46126.86,8.25,2.57,197
1623,中融投,1,15096.25,3.95,55.1,3821,274,8.78,817.81,838.47,11.3,5.07,48789.77,8.85,2.24,315
1638,隆金宝,0,20798.12,81.24,20798.12,256,1,10.33,84.41,-533.34,7.61,6.17,173083.43,79.47,100,2247
1638,隆金宝,0,23478.87,62.11,23478.87,378,1,10.33,115.31,476.53,7.55,5.53,173066.23,77.24,100,2658
1638,隆金宝,0,23342.02,87.42,23342.02,267,1,10.03,105.04,-413,7.41,4.68,168041.66,70.03,100,4378
1638,隆金宝,0,18797.37,75.49,18797.37,249,1,9.39,72.73,181.71,6.68,2.45,157218.54,66.82,100,5260
1638,隆金宝,0,10932.49,47.95,10932.49,228,1,8.1,78.12,-456.29,6.64,2.31,135739.15,65,100,3000
1638,隆金宝,0,8203.26,40.21,8203.26,204,1,7.18,50.83,-897.98,6.94,3.64,120194.74,64.67,100,1331
1653,中兴财富,1,7103.07,3.78,9.69,1880,733,4.58,83.69,316.91,16.13,10.04,23818.84,12.47,4.08,858
1653,中兴财富,1,6934.52,3.36,10.29,2066,674,5.1,170.46,427.14,15.43,10.87,26538.21,11.88,3.51,816
1653,中兴财富,1,7673.99,3.61,1.75,2127,4393,5.77,13.23,333.59,17.35,12.71,29994.06,11.25,2.95,4520
1653,中兴财富,1,5660.13,3,6.89,1887,822,5.97,44.74,93.93,16.89,12.13,31039.15,11.49,2.78,899
1653,中兴财富,1,7355.96,3.77,8.67,1950,848,6.01,16.1,200.01,16.51,12.98,31272.31,11.68,2.88,942
1653,中兴财富,1,3619.23,2.14,8.52,1690,425,5.84,68.07,-32.02,14.78,10.02,30387.67,12.22,2.65,449
1653,中兴财富,1,5019.04,2.81,5.35,1788,939,5.84,0.35,102.87,15.36,12.49,30387.31,12.1,2.84,986
1653,中兴财富,1,6194.51,3.5,1.57,1771,3938,6.25,7.83,85.4,15.64,12.56,32489.58,13.87,2.63,3965
1653,中兴财富,1,5605.83,3.06,1.27,1833,4406,6.28,34.77,155.79,15.64,12.1,32663.99,13.81,2.11,4407
1653,中兴财富,1,4479.98,2.75,1.48,1628,3033,6.33,63.95,54.65,15.39,12.05,32921.65,14.07,2.04,3040
1653,中兴财富,1,2834.16,2.64,1.16,1074,2433,6.07,150.05,51.32,14.59,8.84,31541.09,14.31,2.03,2436
1653,中兴财富,1,542.55,1.39,0.46,390,1172,5.3,86.19,-105.78,12.59,7.47,27549.14,15.07,2.21,1172
1673,赶贷网,0,572.31,1.22,5.78,468,99,0.11,828.98,6.9,9.41,1.89,572.31,15.04,28.3,101
1673,赶贷网,0,946.53,1.19,5.17,793,183,0.23,932.22,15,9.36,1.71,1146.85,8.1,15.59,185
1673,赶贷网,0,999.57,1.31,6.09,764,164,0.31,622.75,63.45,9.62,2.25,1560.72,7.44,15.7,171
1673,赶贷网,0,797.42,1.29,5.66,617,141,0.34,449.07,3.02,9.49,1.99,1716.07,7.28,17.16,144
1673,赶贷网,0,704.96,1.25,5.97,566,118,0.34,615.15,2.7,9.32,1.66,1719.38,7.87,17.16,120
1673,赶贷网,0,1242.65,1.31,7.31,951,170,0.39,459.62,34.06,9.49,1.98,1941.1,6.63,19.83,181
1673,赶贷网,0,1080.94,1.31,6.11,825,177,0.4,477.29,-8.35,9.48,2.2,1980.22,7.28,18.43,179
1673,赶贷网,0,841.24,1.15,5.57,733,151,0.36,869.18,21.43,9.37,1.79,1817.33,7.31,20.08,155
1701,三益宝,0,6283.5,3.89,91.07,1614,69,8.96,9.92,428.75,13.19,8.31,44804.85,8.08,73.2,106
1701,三益宝,0,2308,2.55,27.15,906,85,8.76,3.33,80.09,13.5,12,43824.18,8,67.4,85
1701,三益宝,0,4221,3.05,31.98,1386,132,9.47,3.89,-30.62,13.47,11.82,47339.55,7.72,61.73,132
1701,三益宝,0,6596,3.62,28.93,1823,228,10.39,11.93,-11.61,13.44,11.62,51968.17,7.7,55.58,228
1701,三益宝,0,12120,5.07,42.83,2389,283,10.9,47.1,227.01,13.47,11.8,54510.22,7.79,41.46,283
1715,糖果金融,0,3182.7,1.93,13.32,1647,239,2.75,1136.53,130.59,9.23,4.12,13758.2,16.28,5.64,239
1715,糖果金融,0,4044.2,3.05,11.97,1328,338,2.87,942.55,-1.29,9.54,5,14333.97,17.19,5.04,338
1715,糖果金融,0,4131.65,4.72,12.56,876,329,2.85,778.46,34.68,9.88,5.95,14226.28,18.2,2.68,329
1715,糖果金融,0,2951,3.98,14.19,741,208,2.76,1054.38,-40.6,8.58,2.41,13815.03,18.67,2.02,208
1715,糖果金融,0,5621.11,7.48,12.11,751,464,2.98,263.44,117.57,9.56,5.03,14903.56,25.37,2.96,465
1715,糖果金融,0,4574.2,6.39,12.53,716,365,3.08,396.34,95.23,9.31,4.41,15390.35,27.84,4.14,365
1715,糖果金融,0,4708.39,7.11,10.63,662,443,3.23,217.85,-149.9,10.78,8.32,16138.23,28.98,3.54,444
1715,糖果金融,0,2329.22,4.28,10.08,544,231,3.3,768.99,0.56,10.35,7.54,16492.76,28.63,3.16,232
1715,糖果金融,0,1305.8,3.13,11.56,417,113,3.27,1159.9,-38.78,10.23,6.68,16364.07,29.58,2.84,113
1715,糖果金融,0,1146.64,2.71,12.2,423,94,3.19,839.04,-76.97,10.18,6.48,15957.3,31.32,2.96,96
1715,糖果金融,0,1689.66,3.76,13.85,449,122,2.98,1474.91,-133.97,9.86,5.57,14898.91,31.05,3.82,124
1715,糖果金融,0,666.5,2.51,9.01,266,74,2.88,1195.88,-67.95,10.08,6.2,14399.1,31.44,3.85,74
1715,糖果金融,0,946.85,3.39,15.03,279,63,2.68,691.72,-39.27,9.88,5.82,13389.67,32.93,4.91,69
1715,糖果金融,0,1160.3,4.23,14.88,274,78,2.39,525.94,52.88,10.93,8.86,11974.42,32.04,4.83,79
1715,糖果金融,0,1255.74,4.85,12.19,259,103,2.21,518.12,19.13,10.36,7.55,11057.19,32.71,4.7,103
1715,糖果金融,0,1268.66,3.44,10.48,369,121,2.33,530.12,28,9.71,7.7,11626.31,32.47,4.57,124
1715,糖果金融,0,2060.11,4.93,12.41,418,166,2.41,546.33,-7.11,9.28,7.48,12031.64,29.17,4.57,168
1715,糖果金融,0,1180.21,5.49,16.39,215,72,2.33,37.11,-51.24,8.43,5.05,11660.9,28.89,6.28,73
1721,融商贷,0,1971.75,7.79,1971.75,253,1,0.76,232.19,22.02,15.09,1.15,2285.5,24.59,100,189
1722,捷创贷,0,499.9,15.62,499.9,32,1,0.58,317.15,17.48,13.16,1.05,581.41,85.82,100,88
1722,捷创贷,0,497.7,16.05,497.7,31,1,0.55,227.23,0,13.17,1,551.7,82.76,100,86
1722,捷创贷,0,485.35,16.74,485.35,29,1,0.52,77.57,3.13,13.14,1,517.33,86.16,100,82
1722,捷创贷,0,606.5,22.46,606.5,27,1,0.61,27.95,0,13.17,1,606.51,87.53,100,100
1722,捷创贷,0,584.65,23.39,584.65,25,1,0.59,83.59,8,13.22,1.06,594.16,89.69,100,98
1732,钱保姆,1,38557.72,3.36,140.21,11489,275,7.07,23256.74,302.85,10.03,2.19,70674.51,5.58,71.72,1120
1732,钱保姆,1,35984.98,3.6,133.77,10004,269,6.92,10615.76,1110.49,10.63,1.99,69173.97,5.57,76.95,865
1732,钱保姆,1,37544.7,3.24,168.36,11593,223,7.17,11916.01,1269.36,10.17,1.86,71700.84,4.54,75.22,901
1732,钱保姆,1,39716.37,3.82,257.9,10384,154,7.15,13812.1,669.14,10.31,1.97,71520.44,4.32,66.71,893
1745,米缸金融,0,16948.31,4.21,40.94,4023,414,31.12,253.2,564.66,7.95,9.87,311155.66,2.61,4.9,1305
1745,米缸金融,0,11884.95,3.84,33.86,3096,351,30.22,141.04,349.54,7.64,8.3,302244.98,2.61,5.2,1511
1745,米缸金融,0,14781.31,4.59,44.79,3221,330,28.77,40.68,-363.24,7.5,7.92,287697.07,2.65,5.9,1117
1745,米缸金融,0,9830.23,3.85,33.78,2550,291,26.28,24.53,-122.85,7.64,7.6,262791.99,2.85,5.88,1169
1745,米缸金融,0,3247.62,3.17,13.48,1023,241,20.58,16.56,-809.97,7.55,4.14,205813.1,3.49,6.5,1140
1745,米缸金融,0,414.69,5.76,7.54,72,55,18.03,0,-1350,10.01,3.91,180266.15,3.95,7.24,153
1745,米缸金融,0,2017.96,14.11,11.34,143,178,14.54,0,-840,9.72,3.23,145405.24,3.56,7.74,831
1745,米缸金融,0,2001.94,14.72,9.67,136,207,10.96,0,-164.99,8.55,2.36,109568.44,3.05,9.65,898
1745,米缸金融,0,1652.85,8.56,9.08,193,182,7.94,0,-339.99,9.07,2.75,79392.41,3.36,12.87,911
1745,米缸金融,0,1042.96,8.48,8.34,123,125,6.03,0,-656.98,8.87,2.3,60285.05,3.57,11.1,570
1745,米缸金融,0,2049.45,5.42,7.04,378,291,3.78,45.94,-234.99,9.82,4.03,37821.19,4.35,4.48,941
1745,米缸金融,0,927.16,3.83,4.61,242,201,2.9,140.88,-579.05,14.07,3.54,28953.48,4.12,4.14,529
1745,米缸金融,0,795.9,4.42,5.41,180,147,1.77,113.65,-718.98,16.4,3.33,17704.61,5.69,6.35,356
1745,米缸金融,0,346.42,3.53,5.25,98,66,1.27,392.46,-451.99,12.56,4.69,12653.76,6.69,8.44,146
1745,米缸金融,0,138,2.65,3.73,52,37,0.57,79.34,-488.98,10.33,5.92,5713.49,6.77,16.29,63
1745,米缸金融,0,29.79,1.99,1.49,15,20,0.15,0,0,9.58,14.27,1471.63,24.21,13.59,40
1745,米缸金融,0,13.2,1.65,1.02,8,13,0.14,0,0,6.03,6.83,1431.63,24.88,13.97,20
1745,米缸金融,0,0.72,0.36,0.36,2,2,0.14,0,0,9.2,11.98,1431.63,24.88,13.97,3
1748,道口金融网,0,4280.91,7.32,7.22,585,593,8.17,0,59.22,11.07,2.9,8172.95,20.56,5.19,660
1748,道口金融网,0,4355.81,7.37,7.4,591,589,9.25,0,200.94,10.99,2.76,9252.43,19.08,4.5,630
1748,道口金融网,0,5087.88,6.99,7.14,728,713,10.52,0,91.07,11.05,2.92,10518.1,18.18,3.88,777
1748,道口金融网,0,5144.61,7.43,6.7,692,768,10.81,0,54.49,11.07,2.97,10805.14,19.02,2.75,854
1748,道口金融网,0,5095.61,7.31,6.96,697,732,11.1,0,29.46,11.01,2.54,11097.25,18.9,2.95,771
1748,道口金融网,0,4873.54,7.18,6.34,679,769,11.81,0,141.71,11.65,4.45,11814.52,18.86,2.51,805
1748,道口金融网,0,3851.83,6.12,6.23,629,618,13.39,0,2.27,11.75,4.89,13391.15,16.08,2.91,629
1748,道口金融网,0,2036.49,4.54,6.38,449,319,13.53,0,-68.99,10.97,4.78,13525.64,15.08,2.78,320
1748,道口金融网,0,3259.44,5.8,7.63,562,427,12.04,0,61.47,10.64,4.99,12038.82,14.14,2.6,442
1748,道口金融网,0,3377.05,6.13,7.17,551,471,11.91,0,-51.71,10.53,4.89,11910.68,13.27,2.63,494
1748,道口金融网,0,2205.59,4.73,7.16,466,308,11.76,0,-16.92,10.27,3.88,11762.64,13.26,2.68,315
1748,道口金融网,0,2057.67,4.98,7.82,413,263,11.14,0,18.41,10.16,3.49,11138.61,13.02,2.56,272
1748,道口金融网,0,2801.71,6.32,7.33,443,382,10.69,0,7.95,9.97,2.91,10689.32,14.21,2.55,386
1748,道口金融网,0,3042.43,6.47,7.64,470,398,10.43,0,14.46,9.82,2.41,10428.2,14.19,3.04,402
1748,道口金融网,0,3407.2,6.56,8.94,519,381,10.27,0,24.75,9.88,2.65,10271.75,14.5,3.96,392
1748,道口金融网,0,5918.6,11,10.05,538,589,12.25,0,185.99,9.87,2.57,12254.6,16.18,4.87,703
1748,道口金融网,0,3261.14,7.97,8.54,409,382,11.16,0,-54.56,10.02,2.89,11160.15,15.94,4.86,516
1748,道口金融网,0,1433.65,4.84,8.9,296,161,10.13,0,-23.37,10.72,5.59,10127.45,16.63,5.28,250
1757,堆金网,1,1658.5,14.42,63.79,115,26,1.13,1729.23,-5.79,12.99,7.06,10137.98,84.2,74.02,112
1761,分钱网,0,2535,31.3,507,81,5,1,286.39,-110.67,12.9,3,10045.2,47.54,69.27,130
1764,医购贷,0,3405,6.65,69.49,512,49,9.68,790.17,-60.5,10.04,7.16,38703.41,21.79,2.89,49
1764,医购贷,0,2465,5.73,60.12,430,41,9.39,480.21,-5.99,10.51,7.86,37570.93,22.12,2.98,41
1764,医购贷,0,3585,5.54,77.93,647,46,9.12,692.48,-224.6,10.74,8.61,36466.98,21.33,3.07,46
1764,医购贷,0,3085,4.76,75.24,648,41,9.03,395.65,44.45,9.74,5.9,36106.55,19.95,3.1,41
1774,企额贷,0,5057,12.39,144.49,408,35,6.05,733.08,-68.78,12.24,4.72,30233.76,13.33,35.12,59
1774,企额贷,0,6250,10.45,107.76,598,58,5.61,827.43,-85.23,12.1,3.99,28067.79,13.4,32.78,86
1774,企额贷,0,4568,9.93,84.59,460,54,5.49,372.21,682.8,12.07,4.51,27464.66,14.24,33.08,72
1774,企额贷,0,5128,9.55,77.7,537,66,5.27,75.4,-1013.94,11.82,3.98,26340.88,14.38,32.82,86
1774,企额贷,0,4560,9.1,91.2,501,50,5.25,1051.1,-249.18,11.99,3.63,26262.69,14.59,33.56,63
1774,企额贷,0,6150,9.15,123,672,50,6.1,1670.78,499.07,12.22,4.76,30478.93,13.65,28.6,58
1774,企额贷,0,5329,8.45,96.89,631,55,5.54,521.94,-100.8,12.2,4.56,27676.16,12.13,18.72,57
1774,企额贷,0,4780,8.52,97.55,561,49,5.08,1041.02,-825.23,12.32,5.11,25413.64,12.33,13.13,53
1774,企额贷,0,5740,5.47,91.11,1050,63,4.82,7072.76,-375.43,12.43,3.95,24077.83,11.21,9.74,69
1774,企额贷,0,4580,9,88.08,509,52,4.29,1260.2,-1243.65,12.34,5.24,21457.14,11.99,9.69,52
1774,企额贷,0,3040,7.49,74.15,406,41,4.16,2688.07,-49.21,12.11,4.03,20794.95,11.77,9.33,41
1774,企额贷,0,2835,9.26,88.59,306,32,3.77,2893.38,-298.85,12.2,4.14,18851.72,11.54,7.3,32
1774,企额贷,0,2960,9.02,98.67,328,30,3.86,3207.91,-104.4,12.15,4.08,19280.51,12.17,6.22,30
1774,企额贷,0,6434,13.38,96.03,481,67,3.72,1569.91,99.98,12.21,4.66,18614.65,13.68,10.93,69
1774,企额贷,0,5525,11.86,93.64,466,59,3.98,1830.73,60.14,12.2,4.86,19883.9,14.59,5.92,59
1774,企额贷,0,5655,11.11,95.85,509,59,4.06,2037.67,-198.15,12.05,3.85,20308.73,14.57,6.4,61
1774,企额贷,0,5010,10.46,89.46,479,56,4.02,2265.14,-315.03,12.14,4.19,20113.94,14.92,5.46,56
1774,企额贷,0,3610,9.92,88.05,364,41,4.46,1355.16,-398.11,11.46,5.19,22311.05,14.29,8.93,41
1801,众隆金服,0,5101.2,1.28,15.51,3995,329,3.95,765.78,150.36,11.87,2.16,11857.07,20.9,8.26,378
1801,众隆金服,0,3565.6,1.86,16.13,1920,221,3.25,812.81,-50.2,11.94,2.35,9741.33,23.41,9.05,242
1801,众隆金服,0,2727.4,3.29,17.71,828,154,2.88,630.81,-18.14,11.92,2.55,8639.05,25.01,9.03,172
1822,小鸡理财,0,17122.34,5.44,67.15,3148,255,5.75,4085.5,834.17,8.57,2.44,34484.49,10.65,37.27,357
1822,小鸡理财,0,16179.6,5.23,81.72,3094,198,5.96,5049.29,228.55,8.71,2.2,35731.39,8.23,33.41,292
1822,小鸡理财,0,17337.35,4.94,81.02,3513,214,6.27,2910,498.12,8.84,2.72,37610.73,8.87,29.3,292
1822,小鸡理财,0,17528.71,4.65,99.59,3766,176,6.61,2047.96,37.39,9.32,2.93,39671.24,11.89,30.33,286
