wdzjPlatId,isBroken,amount,avgBidMoney,avgBorrowMoney,bidderNum,borrowerNum,currentLeverageAmount,fullloanTime,incomeRate,loanPeriod,stayStillOfTotal,top10DueInProportion,top10StayStillProportion,totalLoanNum
633,0,7483.47,3.64,93.54,2055,80,1.81,547.59,12.89,4.22,18058.93,9.1,41.81,169
633,0,5218.79,2.89,84.17,1804,62,1.95,745.28,12.16,2.82,19528.34,8.17,33.59,87
4843,0,547,5.95,22.79,92,24,0.67,40.3,7.91,1.89,1996.77,31.94,47.67,24
537,0,109797,8.14,62.17,13490,1766,280.71,131.58,7.12,1.57,177970.4,4.38,0.61,1766
743,0,5912.22,3.48,19.51,1699,303,4.57,308.3,12.45,5.94,34246.64,8.91,3.3,1032
1130,0,13347.64,5.05,13.37,2642,998,28.51,127.66,13.34,2.25,28512.63,11.58,3.45,1059
6890,0,16514.02,1.82,6.22,9063,2657,6.87,6.41,12,35.99,137316.7,2.97,0.11,2657
488,0,1260,5.43,74.12,232,17,3.63,13.3,7.95,11.13,29076.69,7.15,3.44,17
3192,0,14061.59,2.71,20.8,5186,676,14.7,0.75,10.64,6.11,176393.34,2.89,0.74,735
1585,0,3135.5,3.11,261.29,1007,12,2.23,1224.29,7.93,3.3,11159.92,15.42,97.17,95
1864,0,3231.6,3.94,10.63,821,304,15.7,189.9,10.69,11.42,15715.36,21.23,7.78,440
852,0,1187.8,4.59,6.42,259,185,11.69,7.91,17.77,12.05,5844.35,50.25,6.42,241
336,0,6563.64,2.37,7.66,2770,857,6.69,86.02,11.75,8.27,33452.38,4.02,3.41,892
1774,0,5655,11.11,95.85,509,59,4.06,2037.67,12.05,3.85,20308.73,14.57,6.4,61
2375,0,7184.1,4.39,10.44,1635,688,3.05,378.73,10.13,6.72,30827.86,14.14,3.24,1395
4328,0,448,5.74,49.78,78,9,0.45,801.43,11.85,2.87,908,50.57,90.31,46
1423,0,10339.02,2.32,15.57,4459,664,1.42,6.35,8.79,5.51,21231.52,7.49,4.71,20025
1828,0,360,2.73,10,132,36,0.11,300,11.75,3.75,1119.97,23.37,8.93,36
3344,0,3277.5,4.31,109.25,761,30,2.78,521.85,8.43,6.17,13903.63,8.67,13.65,123
553,0,3350,9.05,79.76,370,42,1.64,2494.6,8.67,8.27,16426.27,24.62,6.09,42
278,0,6658.44,6.17,27.07,1079,246,3.96,211.71,14.9,5.78,19800.39,14.22,23.55,446
5070,0,2334.15,5.75,17.16,406,136,1.69,434.6,11.72,5.3,16885.86,15.98,5.92,157
4126,0,1256.25,5.32,2.46,236,511,1.27,50.13,9.35,3.29,6363.78,32.4,29.87,516
3351,0,1091.45,2.88,20.99,379,52,1.2,1358.89,15.71,1.25,6023.81,17.86,14.53,110
566,0,3482.34,4.27,10.95,816,318,4.42,655.14,10.76,7.43,22082.5,13.95,1.51,318
5728,0,2521.06,1.97,9.55,1281,264,0.97,0.26,13.66,6.13,9742.81,8.37,4.61,280
6398,0,2837.94,1.14,4.74,2481,599,12.23,1,6.23,38.36,36694.77,13.87,0.55,2828
553,0,4318.6,7.88,43.19,548,100,2.08,1918.71,7.95,5.65,20814.58,14.87,5.23,100
3921,0,1453.8,2.13,11.01,681,132,0.6,246.01,9.36,6.98,3005.55,10.41,31.2,192
446,0,6748.6,11.78,210.89,573,32,22.83,61,7.53,13.4,45656.34,18.83,62.62,153
504,0,85.7,10.71,17.14,8,5,0.68,2613.92,7.39,1.91,676.2,81.18,87.48,11
1190,0,56771.75,8.05,23.83,7053,2382,22.67,207.89,8.17,4.36,146875.44,10.43,4.04,7316
4153,0,21839.42,4.75,8.98,4598,2433,21.89,59.08,10.99,16.94,120376.28,39.6,0.91,2499
4005,0,9226.41,2.41,0.59,3826,15667,13.2,18.95,10.66,11.67,131980.41,4.44,50.55,16022
5514,0,595,11.23,49.58,53,12,1.16,1204.9,11,6,3589.58,51.17,27.86,25
527,0,4588,26.37,1147,174,4,5.4,30.74,11.31,2.46,10807.9,38.66,100,347
2009,0,717.1,3.68,9.96,195,72,3.65,5.8,10.52,9.76,7293.06,20.33,45.44,174
96,0,158972.82,2.18,7.88,72962,20183,88.11,0,8.28,6.5,881138.14,14.78,0.1,20324
59,0,682755.03,3.37,2.07,202735,329666,1502.46,0,8.31,29.95,15024591.19,0.51,0,329666
3510,0,835,12.65,64.23,66,13,0.72,2707.8,13.69,9.09,3575.04,57.35,27.97,13
4300,0,9429,3.49,20.68,2704,456,78.83,35.2,9.96,19.59,472951.01,3.49,0.21,456
5655,0,310,7.38,51.67,42,6,0.32,31.44,9.39,2.29,630,55.73,100,9
307,0,165505.5,8.93,5.12,18538,32301,32.71,2.08,11.75,27.99,224863.15,2.71,0.36,625930
3148,0,1868.84,6.31,7.85,296,238,2.15,2.55,11.78,5.53,4294.14,22.49,38.78,2542
274,0,3270,3.3,93.43,990,35,1.64,2042.7,10.15,5.6,16439.78,16.42,6.08,91
1523,0,990.58,5.38,66.04,184,15,0.81,2719.6,9.95,8.91,8058.29,45.05,91.42,56
223,0,320358.33,2.43,2.66,131674,120270,143.55,20.57,10.62,19.63,1478547.55,1.91,0.23,232504
601,0,1056.27,2.4,5.74,440,184,2.45,999.66,10.51,11.15,12240.48,44.2,4.17,184
799,0,6865.04,3.49,7.69,1969,893,2.4,70.35,10.83,13.67,28767.86,26.63,3.48,971
5658,0,192614.34,4.27,0.27,45156,720239,14.98,0,11.88,6.26,149780.9,12.58,0.07,3704471
3770,0,550,6.18,22.92,89,24,5.15,4.81,9,6,5150.96,31.98,19.36,26
629,0,6413.55,2.6,62.27,2470,103,4.67,643.72,9.05,9.13,23358.25,8,4.28,104
1552,0,2828.6,9.75,217.58,290,13,1.46,649.63,9.23,2.22,7315.55,30.23,36.62,141
6287,0,3391.22,3.8,34.6,892,98,10.92,32.3,9.83,19.55,54618,5.5,1.83,99
6533,0,57792.42,1.39,0.81,41591,71061,83.48,6.1,9.8,34.62,834797.13,0.82,0.76,109571
1491,0,85,3.54,10.63,24,8,0.02,173.82,14.78,2.6,209,72.84,78.95,22
2910,0,104.97,1.64,1.81,64,58,0.53,305.19,9.18,23.59,2634.09,42.3,23.59,1061
4215,0,2737.4,7.28,53.67,376,51,1.23,22.38,9.86,2.23,6170.05,15.84,21.77,315
4198,0,2989.78,6.92,67.95,432,44,6.04,663.18,10.39,4.74,12076.33,17.02,8.38,299
4005,0,12447.66,3.03,0.48,4112,26136,7.87,1.03,8.91,8.47,78732.7,6.97,1.4,26590
4103,0,2135,12.27,88.96,174,24,10.05,2797.58,8.14,3.42,10053.3,40.89,18.97,26
566,0,161,2.04,10.06,79,16,2.13,8854.92,9.81,5.53,10628.15,20.27,4.89,16
4548,0,720.9,6.01,40.05,120,18,0.11,246.43,12.8,2.76,1080.9,55.75,74.48,23
4142,0,17071.21,7.25,20.4,2355,837,17.6,24.68,8.28,5.24,87991.39,10.73,70.42,8879
1822,0,5587.49,2.7,17.09,2068,327,4.9,0,10.4,5.82,29425.16,9.3,7.14,402
3596,0,7116.82,0.99,0.78,7202,9117,14.5,0,12.25,30.48,145037,4.21,0.44,196302
2953,0,24742.78,2.44,15.49,10153,1597,6.88,429.7,8.16,2.78,68803.47,8.92,1.44,1937
491,0,12803.79,3.4,5.77,3764,2220,13.02,237.58,12.06,5.04,52094.83,11.68,1.25,2256
3510,0,805.85,8.76,17.52,92,46,0.97,1080.03,12.23,7.41,4832.97,48.89,30.24,46
1842,0,299.1,2.9,7.87,103,38,0.8,206.83,8.94,10.83,4827.43,42.56,8.38,38
1090,0,64162.14,7.61,1.44,8430,44477,8.69,1.36,8.95,2.56,88663.59,3.78,2.87,44477
4246,0,44023.05,5.72,0.39,7691,114017,66.32,0,10.28,2.02,66322.8,15.34,0.06,158801
3344,0,1736.75,2.93,91.41,592,19,2.2,1630.7,8.94,7.81,10994.93,10.57,10.86,48
6683,0,1495.69,2.44,0.32,612,4634,1.54,2.9,8.91,9.55,15434.34,49.76,0.2,4634
3483,0,24508.78,3.2,0.13,7657,183791,25,0.2,10.56,10.33,125017.74,2.99,0.18,1023177
3510,0,400,5.97,100,67,4,0.96,10776.08,10.75,4.75,4815.93,46.87,21.62,4
125,0,210.4,0.82,13.15,256,16,0.29,1350.3,8.97,1.81,2897.51,56.32,23.81,37
4183,0,4158.1,27.36,2079.05,152,2,0.94,347.94,7.77,1.1,4684.63,44.79,100,189
2143,0,1865,10.66,41.44,175,45,1.29,0,12,3.13,6449.22,58.06,51.08,124
2140,0,213800.69,5.76,11.6,37130,18437,3.52,0.6,8.43,4.05,880084.1,39.89,0.12,42046
1619,0,1448,7.39,45.25,196,32,2.09,127.9,9.53,9.54,10434.35,20.64,9.58,32
1041,0,5145.39,7.37,15.98,698,322,4.1,24.09,7.88,5.42,41003.21,9.87,28.99,367
365,0,63112.88,1.22,3.98,51921,15859,46.66,0.3,11.84,22.45,466582.54,1.34,0.21,620507
4539,0,800,10.26,100,78,8,1.67,48.4,9.38,10.75,8366.86,22.38,11.95,8
553,0,1794.9,5.29,42.74,339,42,2.07,1802.74,8.3,6.18,20662.61,14.92,5.2,42
4389,0,37653.8,80.11,6.61,470,5697,18.35,104.13,11.98,2.9,91749.86,76.24,1.33,5919
1131,0,4768.67,6.98,31.79,683,150,205.04,390.93,8.17,10.41,205036.91,16.49,9.7,150
553,0,2509,6.06,53.38,414,47,2.08,3340.44,7.76,4,20823.69,14.6,5.19,47
1345,0,8054.06,2.59,2.29,3109,3513,6.12,0,8.59,9.74,183604.2,5.34,0.59,38040
4126,0,1546.52,6.26,1.44,247,1071,1.45,22.17,9.35,3.24,7257.09,30.29,29.02,1096
1748,0,3407.2,6.56,8.94,519,381,10.27,0,9.88,2.65,10271.75,14.5,3.96,392
4223,0,1345.15,4.4,74.73,306,18,6.85,78.48,11.11,6.94,13690.41,13.4,9.78,18
629,0,37102.47,5.61,100.01,6614,371,27.44,747.8,8.5,5.12,137214.29,6.49,0.73,378
4182,0,1722,3.27,215.25,526,8,0.57,1394.06,8.19,0.96,2859.02,48.26,100,91
2144,0,3091.84,5.1,17.18,606,180,6.27,10.63,9.92,15.85,31341.03,11.03,3.21,183
4266,0,1407.4,9.38,10.74,150,131,14.52,208.93,10.56,14.08,14520.26,44.58,1.56,131
40,0,374139.88,2.71,0.48,137927,785372,110.9,1.37,10.63,15.21,1108990.32,1.1,0.02,2924583
60,0,925230.84,11.56,140.17,80059,6601,259.63,13.9,13.49,0.89,1557752.78,1.19,4.82,330744
2219,0,34791.13,1.99,6.47,17465,5376,5.92,1.36,12,9.36,118399.95,4.72,3.1,117957
2636,0,31633.24,3.36,7908.31,9414,4,31.35,560,7.79,5.71,156750.25,7.34,100,535
1914,0,784.1,3.03,25.29,259,31,5.27,151.45,8.23,9.98,17585.42,24.77,6.64,31
398,0,9058.48,4.52,40.26,2004,225,6.44,159.91,11.29,3.02,32184.02,10.37,49.66,352
125,0,1140.1,6.63,36.78,172,31,0.5,491.24,11.39,5.24,5016.85,26.72,19.93,42
1928,0,1144.19,4.58,32.69,250,35,1.26,1333.09,8.65,3.78,6313.16,31.78,19.06,35
4103,0,1850,10.88,84.09,170,22,9.94,2518.5,8.92,5.76,9937.63,41.69,15.35,27
1828,0,330,2.77,10,119,33,0.12,278.65,11.18,3.18,1199.96,23.03,9.17,33
4005,0,8200.74,1.9,0.73,4320,11202,7.03,13.32,9.14,9.79,70312.63,6.8,1.42,11280
144,0,150708.69,3.99,7.07,37787,21329,145.13,70.43,8.48,10.15,1451340.67,2.74,0.14,11946
1412,0,2176.9,5.13,94.65,424,23,9.09,1398.6,9.07,3.11,9091.92,21.69,11,65
1004,0,456.59,2.54,45.66,180,10,21.2,0.3,7.16,7.28,10601.27,13.85,9.56,10
96,0,146588.44,1.73,7.61,84578,19272,93.07,0.01,8.3,6.97,930735.09,15.01,0.1,19416
3854,0,4425,2.47,442.5,1791,10,7.8,387.79,7.74,3,15592.96,18.6,66.84,68
1468,0,2112.31,8.48,4.32,249,489,2.86,219.8,10.84,2.79,5713.73,27.07,3.63,492
883,0,23103.67,6.74,435.92,3426,53,1.34,409.69,10.36,4.06,57676.36,13.57,42.48,147
1928,0,897.72,4.36,69.06,206,13,1.04,2030.28,7.31,4.55,5175.24,27.47,20.84,33
6302,0,2175,9.38,49.43,232,44,2.1,19.7,7.51,4.21,10490.66,13.9,17.64,47
6876,0,1519,6.08,79.95,250,19,0.62,1471.76,10.6,4.44,3098,52.19,32.92,42
1745,0,3.24,0.65,0.36,5,9,0.14,0,7.86,6.65,1431.63,24.88,13.97,17
4147,0,7292.15,10.69,8.56,682,852,6.59,325.01,8.8,11.44,65908.85,9.57,16.26,921
2145,0,333,4.9,17.53,68,19,2.36,3.67,9.52,4.2,2361.47,35.45,27.1,19
1982,0,43096.98,5.32,66,8106,653,111.02,191.94,8.16,3.62,142322.34,3.18,0.76,653
4005,0,21644.72,4.93,0.4,4393,53600,11.41,2.31,8.89,10.22,114147.5,4.88,54.75,61072
1984,0,750.3,57.72,0.11,13,6609,0.09,0,7.5,0.46,463.5,99.45,12.75,7503
3347,0,26253.23,8.65,10.07,3034,2608,67.12,2.2,8,35.8,671171.56,8.31,0.03,2608
5070,0,1907.2,5.3,22.98,360,83,1.65,614.1,10.21,4.36,16469.28,15.93,6.07,111
2025,0,976,10.17,69.71,96,14,0.22,49.07,11.62,1.69,1076,40.8,85.5,43
125,0,945,5.98,36.35,158,26,0.37,2172.31,11.09,4.65,3723.95,28.76,28.02,36
7045,0,1390,19.31,92.67,72,15,0.47,3509,7.67,2.25,2722.62,51.8,36.73,15
3946,0,602,6.92,18.81,87,32,0.74,317.32,14.25,4,2234.84,50.69,33.74,33
960,0,7035,5.13,7035,1371,1,3.05,629.43,9.02,6.89,30544.53,25.48,82.99,119
95,0,18983.02,2.48,12.57,7648,1510,19.11,0.11,10.78,12.56,95571.79,13.33,5.05,1579
3770,0,770,6.64,26.55,116,29,5.27,199.82,9,6,5265.65,34.88,18.17,30
4211,0,2683.61,8.49,20.18,316,133,13.33,369.8,10.55,6.25,13325.61,31.68,8.24,221
512,0,128285.95,11.61,17.73,11051,7236,124.03,142.07,8.39,8.8,620172.13,4.29,1.38,7236
1345,0,23536.42,2.32,5.44,10136,4323,6.55,17.5,8.5,11.85,196546.13,5.07,0.74,31368
6393,0,310,5.44,51.67,57,6,0.23,4538.83,10.52,2.84,1170.01,2.56,81.2,11
455,0,737,7.92,33.5,93,22,2.32,4.07,9.87,4.83,2788.59,30.78,35.86,46
960,0,6102,3.42,6102,1783,1,2.7,642.31,8.83,6.19,27008.4,21.17,54.96,118
4244,0,249.13,0.76,8.9,326,28,2,0.1,10.94,33.79,19997.24,39.05,1.02,28
4580,0,2134.3,34.99,24.82,61,86,0.54,0.52,13.86,2.45,2722.15,89.26,44.08,229
1144,0,24959.9,2.46,14.44,10166,1729,85.28,28.68,9.59,15.97,103358.19,8.04,0.96,1932
7092,0,5162.59,9.61,53.22,537,97,2,0.1,9.89,7.08,9981.48,49.02,10.02,107
4223,0,3614.12,4.31,88.15,838,41,9.87,235.71,10.18,7.65,19742.67,11.68,50.42,88
142,0,350950.7,2.16,1.64,162311,213617,358.29,0,9.09,28.88,1791455.38,0.56,0.06,4546214
3948,0,1581.3,4.66,8.37,339,189,9.19,405.5,9.98,10.48,9185.65,31.01,2.18,222
398,0,8541.36,3.22,61.45,2649,139,6.66,609.46,11.58,3.51,33306.66,10.66,50.31,245
3301,0,1941.1,3.15,1941.1,616,1,1.16,659.58,10.49,2.79,5812.24,44.91,99.52,41
3347,0,31170.84,17.96,9.61,1736,3245,70.46,1.67,8,35.82,704583.71,10.73,3.71,3245
95,0,26500.29,2.99,15.5,8877,1710,25.08,7.62,10.54,10.73,125415.83,11.55,6.53,2129
278,0,3112.53,5.2,23.76,598,131,4.1,1308.05,12.62,9.48,20480.77,16.18,4.98,183
4245,0,1816.03,0.71,1.61,2547,1127,1.23,0,8.73,12.53,13031.88,8.9,7.81,26571
504,0,132.18,8.26,18.88,16,7,1.14,2089.06,7.94,3.1,1139.52,74.13,73.35,25
2136,0,6219.15,3.77,8.92,1651,697,7.07,176.45,8.96,7.93,35358.3,9.92,1.41,700
1190,0,34682.15,7.09,15,4890,2312,21.41,265.6,7.74,2.87,138739.14,7.97,0.76,3939
1912,0,0,0,0,0,0,1.04,0,0,0,3120,25.09,32.05,0
6483,0,1548.51,2.3,15.8,673,98,1.59,2208.87,9.05,7.96,9523.52,24.19,9.22,98
3992,0,2002.79,5.22,0.24,384,8297,8.94,22.77,14.46,10.85,17885.55,15.74,2.84,9514
894,0,3063,4.61,32.59,664,94,7.97,537.43,11.16,3.87,11948.32,15.36,8.5,94
6398,0,11534.12,5.93,3.07,1944,3753,58.56,2.94,5.99,9.94,58560.04,14.02,0.36,4151
3948,0,2127.66,5.1,8.18,417,260,8.72,425.68,11.07,9.32,8718.59,26.03,8.99,361
2144,0,353.75,2.62,50.54,135,7,4.97,13.37,9.65,12,24866.46,10.83,4.9,7
715,0,8880.2,1.13,2.9,7848,3063,18.62,0.16,13.8,18.6,33817.82,5.52,2.27,63689
602,0,9317.07,6.52,31.58,1428,295,6.92,30.9,8.81,3.38,41522.12,29.91,2.41,296
1745,0,414.69,5.76,7.54,72,55,18.03,0,10.01,3.91,180266.15,3.95,7.24,153
715,0,10781.62,2.05,2.28,5272,4726,13.73,0.5,13.9,13.97,41188.03,6.29,1.2,141657
5514,0,965,13.22,96.5,73,10,2.21,1288.48,10.95,6.47,6842.41,62.69,75.48,31
932,0,59126.97,4.21,9.47,14051,6243,26.72,82.85,10.02,3.02,133588.52,4.66,1.31,6621
2375,0,7437.65,3.76,15.53,1978,479,2.72,315.59,9.97,6.68,27484.12,15.17,3.64,1089
4328,0,488.6,4.79,27.14,102,18,0.45,312.19,13.77,2.46,909.16,44.35,83.45,50
5310,0,35108.83,3.5,3.05,10038,11514,17.06,0,10.2,27.39,85292.93,4.74,0.39,259659
4531,0,263,13.84,65.75,19,4,0.39,1705.75,10.44,6.48,1956.37,94.52,97.69,14
4005,0,12991.85,2.59,0.56,5011,23246,7.87,3.18,8.83,7.94,78715.94,6.63,1.27,24385
4244,0,855.24,0.6,12.22,1423,70,2.07,7.5,11,36.23,20669.95,35.65,0.91,70
508,0,250500.93,9.65,19.99,25956,12531,99.79,258.82,9.2,8.5,997904.39,1.73,0.15,13084
4286,0,12075.13,11.5,95.08,1050,127,4.22,555.7,8.48,1.92,21100.91,23.14,4.74,435
609,0,1913,18.94,79.71,101,24,0.71,984.7,7.86,2.68,4967.76,68.24,20.13,24
418,0,3371.19,6.2,41.62,544,81,8.77,94.43,8.95,4.49,17549.99,14.56,5.7,142
59,0,1043081.35,4.87,3.98,214223,261832,1575.42,0,8.36,32.93,15754164.91,1.07,0,261832
142,0,633230.92,3.92,1.25,161480,504916,322.83,0.02,9.57,20.28,1614166.41,0.55,0.07,4051644
3351,0,4681.16,4.67,22.51,1003,208,1.67,621.47,13.81,4.02,8354,14.79,12.33,242
1121,0,301.5,0.66,1.71,460,176,7.5,1599.1,10.9,19.84,3750.46,33.42,0.84,176
2591,0,2529.95,5.21,6.34,486,399,6.19,173.4,10.32,5.66,30966.19,72.67,1.82,417
3797,0,31039.44,6.98,10.33,4444,3005,6.33,165.49,6.98,9.44,189920.86,2.49,3.12,3336
1190,0,35375.86,6.14,11.28,5762,3136,22.9,297.12,9.31,6.72,148371.85,7.64,0.67,4406
38,0,707896.36,4,3.52,176923,201137,127.19,2981.38,7.44,4.19,1629149.19,6.04,0.09,212067
891,0,65,2.1,32.5,31,2,0.79,5820.23,7.5,2,1345,50.84,74.35,3
3974,0,494.5,7.38,7.38,67,67,3.55,1455.97,11.45,8.85,3548.35,5.64,5.64,68
6533,0,88903.06,2,1.31,44451,67631,90.76,0.3,10.16,27.03,907646.63,0.94,0.02,125254
2145,0,307,3.3,16.16,93,19,4.69,6.68,9.74,5.17,4689.45,30.15,18.34,19
601,0,1033.41,2.29,5.56,452,186,2.19,850.66,11.22,11.12,10972.98,40.7,4.36,186
4142,0,17710.92,9.35,16.9,1895,1048,14.29,10.76,8.27,8.45,71431.43,10.39,11.87,14818
235,0,104468.78,4.21,123.63,24831,845,63.27,391.79,10.81,9.02,666040.53,1.72,0.75,846
836,0,45844.64,1.32,0.71,34605,64952,112.26,8.15,12.77,9.13,336789.19,2.48,0.3,114263
3029,0,23417.14,8.59,0.38,2725,61343,137.73,0.3,6.9,2.93,137732.84,4.74,0.73,68911
1095,0,36557.76,15.01,2.96,2435,12369,22.71,0.1,7.65,5.94,126173.56,13.11,0.87,15800
3301,0,791.7,3.55,49.48,223,16,0.83,4156.01,9.83,3.52,4132.35,36.92,24.2,17
1004,0,4811.6,5.46,50.12,882,96,30.41,69.8,8.58,6.48,15205.02,16.21,44.17,136
3351,0,3721.04,3.52,26.96,1056,138,1.49,163.42,15.17,2.31,7461.11,11.22,23.59,172
4245,0,1935.3,0.59,30.24,3292,64,1.5,0.02,8.73,8.76,15914.87,9.48,5.82,64
2683,0,3832.11,6.61,69.67,580,55,3.11,212.2,8.78,3.15,31133.1,8.8,22.45,676
6683,0,1036.12,0.8,0.28,1298,3732,1.21,63528.22,12,9.19,12143.02,21.13,0.1,3732
365,0,78065.13,1.88,3.47,41518,22479,33.99,0,11.52,20.67,339942.79,1.31,0.29,1494774
2636,0,26866.19,3.88,6716.55,6920,4,27.7,566.44,7.9,5.94,138496,8.83,100,478
3684,0,6131.61,10.54,13.33,582,460,1.3,342.93,9.14,1.17,7149.26,57.55,13.99,506
6876,0,669,5.4,66.9,124,10,0.76,2064.6,10.4,3.95,3785,43.71,26.42,24
524,0,20940.61,9.49,73.22,2207,286,10.56,314.1,9.2,3.85,52786.11,18.19,3.88,555
2136,0,8544.15,4.71,8.3,1814,1029,7.04,255.1,7.63,5.24,35207.71,10.33,1.26,1042
3175,0,4791.94,3.03,19.88,1584,241,4.72,147.8,7.11,7.08,23581.18,9.15,4.24,327
4005,0,10807.1,2.55,0.66,4238,16372,7.31,11.41,9.08,9.47,73120.76,7.69,1.37,16539
1473,0,4718.14,5.31,31.25,888,151,6.97,325.99,9.81,6.22,20910.33,11.32,20.46,188
4126,0,1623.31,4.5,1.85,361,878,1.71,50.69,9.43,3.67,8565.63,29.48,23.92,919
648,0,1488.94,7.06,53.18,211,28,17.49,570.98,7.81,11.66,34986.79,21.59,79.86,42
1842,0,483.5,6.45,10.07,75,48,0.8,22.07,8.95,10.98,4793.82,45.96,7.86,48
2565,0,1221.6,16.07,15.46,76,79,0.64,203.69,11.74,3.49,3192.54,56,31.45,101
1937,0,20841.12,19.07,22.63,1093,921,6.22,97.21,10.1,2.45,37319.48,25.19,5.36,1001
1715,0,4131.65,4.72,12.56,876,329,2.85,778.46,9.88,5.95,14226.28,18.2,2.68,329
3344,0,2022.85,3.61,106.47,561,19,2.32,984.24,9.12,8.63,11621.8,10.2,12.78,70
491,0,15906.9,3.95,7.64,4023,2083,14.06,391.9,12.43,5.2,56253.5,17.27,1.1,2086
1017,0,6393.2,9.04,29.6,707,216,4.66,2.18,10.25,5.89,24279.07,14.21,3.42,454
418,0,2703.39,5.7,42.24,474,64,5.42,779.9,9.09,5.21,10849.56,14.53,9.68,111
2009,0,959.39,4.89,5.78,196,166,4.34,1.12,9.71,1.35,8671.1,18.62,43.14,1299
6876,0,1147,4.66,76.47,246,15,0.72,2170.16,10.3,3.63,3621.02,46.17,27.62,36
4183,0,1530,12.44,90,123,17,1,1432.12,9.32,3.94,5013.52,38.41,38.99,17
685,0,9059,10.61,38.71,854,234,0.88,79.37,9.41,2.21,17521.44,29.17,4.71,234
5736,0,1390,21.72,44.84,64,31,0.54,2004.32,9.06,4.42,5400.25,81.74,54.54,74
1937,0,4032.52,6.25,49.18,645,82,4.68,538.24,10.28,6.04,28097.97,23.5,3.56,82
1943,0,812,9.67,67.67,84,12,1.26,977.95,9.41,1.95,2521.49,62.13,73.29,17
677,0,8721.9,3.01,15.3,2899,570,22.67,31.42,13.79,7.47,28332.81,11.94,3.14,633
93,0,40200.56,1.53,4.14,26254,9701,52.15,0.3,10.66,19.12,280419.25,2.73,0.16,396103
235,0,135301.6,4.8,124.7,28211,1085,64.96,328.05,10.67,8.88,683838.98,3.02,1.9,1086
3974,0,644.7,4.54,4.54,142,142,4.31,430.99,13.54,7.6,4311.77,4.94,4.94,143
307,0,74490.32,5.3,2.81,14046,26488,40.33,2.75,12.02,28.31,277286.69,2.95,0.29,805891
3917,0,3481.05,4.01,87.03,869,40,1.8,225.12,9.19,2.15,9011.18,15.97,31.25,233
2600,0,12320,5.03,95.5,2449,129,49.03,1282.67,9.32,5.33,78447.92,16.94,1.27,129
307,0,136078.95,6.98,6.15,19489,22124,27.57,5.57,11.94,24.05,189534.49,3.75,11.12,420981
6499,0,4900.02,6.74,19.92,727,246,3.81,952.05,8.26,5.88,19057.44,9.08,4.32,246
1041,0,6713.39,5.94,15.65,1130,429,9.96,171.64,7.74,5.17,99619.74,5.21,82.15,529
4246,0,38433.08,6.24,0.39,6157,98708,63.99,0,10.16,2.26,63993.55,16.21,0.06,140315
6398,0,4303.99,6.28,1.48,685,2904,76.59,2.41,6,7.62,76591.44,15.24,0.26,3771
633,0,5953,2.9,94.49,2051,63,1.83,399.44,12.86,5.03,18349.53,8.78,48.43,187
4182,0,2532.5,6.22,19.94,407,127,0.67,907.23,7.55,1.01,3340.52,37.46,29.94,127
2375,0,5293.51,4.75,8.88,1115,596,3.03,346.75,10.21,5.91,30636.96,13.39,3.26,1488
4582,0,5350.6,7.56,70.4,708,76,1.79,557.78,8.26,2.84,14358.25,15.49,24.29,237
3596,0,32873.64,4.83,12.21,6810,2692,13.79,18.45,12.91,25.57,137854.64,9.46,0.73,2692
686,0,4985.84,3.51,4.83,1420,1033,7.92,28.32,9.44,7.55,39622.67,10.03,1.2,1386
5258,0,5257.65,1.82,8.99,2889,585,9.63,1241.22,11.62,8.27,50707.11,4.81,3.12,585
4280,0,2425.63,5.07,57.75,478,42,7.28,250.47,12.08,5.19,10086.35,27.23,17.86,102
1912,0,1092,3.87,78,282,14,1.12,730.19,12.91,2.25,3371.5,20.92,34.11,20
512,0,47885.75,20.07,18,2386,2661,68.71,102.1,7.69,10.31,343534.17,3.95,0.81,2661
2813,0,728.84,2.64,12.57,276,58,0.22,2073.29,10.77,1.89,1124.89,29.38,17.76,58
84,0,61752.06,4.38,3.82,14108,16166,120,5.7,10.96,27.93,353044.95,7.11,0.05,19872
455,0,928,9.87,40.35,94,23,2.58,0.53,10.6,5.07,3099.96,37.13,33.51,35
664,0,29825.27,1.26,101.1,23585,295,16.61,832.13,8.99,2.83,91275.73,1.47,3.29,295
1745,0,1042.96,8.48,8.34,123,125,6.03,0,8.87,2.3,60285.05,3.57,11.1,570
960,0,2610,5.8,2610,450,1,3.17,100.58,8.19,4.4,31706.01,21.4,97.1,46
129,0,98981.1,9898.11,2.42,25910,40931,65.54,0,8.22,25.4,1310785.27,97.17,0.38,41356
7075,0,97209.87,3.47,0.54,27983,181657,53.09,1.34,6.6,3.41,331826.86,1.61,0.3,207899
1552,0,3183.7,10.04,102.7,317,31,1.51,662.15,9.29,2.81,7573.57,31.07,31.07,116
3309,0,818.19,5.28,43.06,155,19,0.81,722.29,10.03,3.83,4057.1,32.1,24.65,20
724,0,4150,5.48,98.81,757,42,2.86,293.68,7.3,3.02,14309.77,15.29,31.6,52
4126,0,2769.47,7.23,1.88,383,1475,2.54,28.64,9.45,3.8,12694.56,30,39.06,1502
3148,0,1632.55,5.5,8.5,297,192,2.07,6.28,11.67,5.46,4135.72,23.54,33.98,2132
2070,0,1900.24,2.35,7.79,808,244,2.4,354.53,10.72,5.39,7213.84,24.55,6.54,244
